"";"MSETrain";"MSEValid"
"204";0,0113753121702747;0,011841665614735
"205";0,0113078420271325;0,011763794855638
"206";0,0112422964278603;0,0116882006843369
"207";0,0111786475955365;0,0116148428483443
"208";0,0111168558488441;0,0115437027695891
"209";0,0110569086220327;0,0114747370992388
"210";0,0109987411022848;0,011407905584806
"211";0,0109423142696386;0,0113431795850977
"212";0,0108876162196991;0,0112804561466366
"213";0,0108345570081481;0,0112197190136104
"214";0,0107830956309579;0,0111608923255623
"215";0,0107331857932589;0,011103925766883
"216";0,0106847884750895;0,0110487519920646
"217";0,0106378382022768;0,0109953237818433
"218";0,010592279420977;0,0109435621794168
"219";0,0105480618681888;0,0108934075801403
"220";0,010505131312779;0,0108447910903336
"221";0,0104634421212333;0,0107976391717985
"222";0,0104229169149835;0,0107519185388243
"223";0,0103835411442136;0,0107075626199896
"224";0,0103452552869482;0,0106644932325784
"225";0,0103079905622379;0,0106226778649665
"226";0,010271726468069;0,0105820507198185
"227";0,0102363962075581;0,0105425459997995
"228";0,0102019726651386;0,0105041373859752
"229";0,0101684161594936;0,0104667559846655
"230";0,0101356817184639;0,0104303685101596
"231";0,0101037276766667;0,0103949207764167
"232";0,010072530225312;0,0103603833681577
"233";0,0100420516671486;0,0103267059697733
"234";0,0100122595957678;0,0102938537473802
"235";0,00998313549322163;0,0102617972856992
"236";0,00995462049889002;0,0102304924618114
"237";0,0099267251944575;0,010199913730869
"238";0,00989941585080468;0,010170042514801
"239";0,00987266204558861;0,0101408447538103
"240";0,00984644592221666;0,0101122825176685
"241";0,00982073242885891;0,0100843418728222
"242";0,00979554074481853;0,0100570019189413
"243";0,00977082325251522;0,010030244077955
"244";0,00974657730652787;0,0100040389345838
"245";0,00972277050044765;0,00997838029613743
"246";0,00969940812511682;0,00995323178055999
"247";0,00967646769445581;0,00992860112871442
"248";0,00965393135187199;0,00990445815123521
"249";0,00963180174278651;0,00988078349596494
"250";0,00961006431738315;0,00985757484064474
"251";0,00958870055771403;0,00983481438128979
"252";0,00956770385022633;0,00981249050660567
"253";0,0095470794857623;0,00979059392755682
"254";0,00952678513758391;0,00976910451789955
"255";0,00950684263041545;0,00974802614806534
"256";0,00948723741444073;0,00972733249912014
"257";0,00946794964900129;0,00970701815245988
"258";0,00944898594764995;0,00968709394529268
"259";0,00943033374463636;0,00966753123642562
"260";0,00941198774911825;0,00964831299596019
"261";0,00939392547501605;0,00962944232024156
"262";0,00937616808569878;0,00961091766109714
"263";0,00935869309508685;0,00959272431088732
"264";0,00934149719640385;0,00957484911014507
"265";0,0093245618717019;0,00955729438112928
"266";0,00930790762299473;0,00954002683812922
"267";0,00929151262555804;0,0095230813150282
"268";0,00927536166822034;0,00950643071880588
"269";0,00925946996215312;0,00949006343816782
"270";0,00924383089380357;0,00947397560268253
"271";0,00922841470218399;0,00945814863427893
"272";0,00921323130762362;0,00944259491833774
"273";0,00919829129180697;0,00942730826216859
"274";0,00918355960290409;0,00941227395813186
"275";0,00916905277479703;0,009397503617522
"276";0,00915476287122242;0,00938295543967903
"277";0,00914068923082497;0,00936865419536442
"278";0,00912680606074869;0,00935459369188779
"279";0,00911313915384957;0,00934075922160954
"280";0,00909965676507407;0,00932713762506262
"281";0,00908637675101483;0,00931373122450593
"282";0,00907328720727675;0,00930053614950799
"283";0,00906037027726722;0,00928755627050028
"284";0,00904764844706584;0,00927478229844725
"285";0,00903508666484267;0,00926219875162298
"286";0,00902271072345369;0,00924980640411377
"287";0,00901048689377953;0,00923761222269628
"288";0,00899844625951844;0,00922558369574609
"289";0,00898656567323555;0,00921374094950688
"290";0,00897482860104882;0,00920207392085682
"291";0,00896326017445896;0,00919058648022738
"292";0,00895183592332054;0,00917925850137488
"293";0,00894055981576525;0,00916810159559374
"294";0,00892943714263535;0,00915709563664028
"295";0,00891845533818048;0,00914624294677338
"296";0,00890760514342669;0,00913555126685601
"297";0,0088968898651504;0,00912500898559372
"298";0,00888630685793047;0,00911459907308801
"299";0,0088758495082141;0,00910431456256222
"300";0,00886551980006711;0,0090941840952093
"301";0,00885531376535783;0,00908418522252665
"302";0,00884522280646759;0,00907429007740764
"303";0,00883524692339639;0,00906454123459853
"304";0,00882538942292064;0,00905491779376934
"305";0,00881564369148752;0,00904539885459008
"306";0,00880599385657026;0,00903599602835519
"307";0,00879647100186712;0,00902671550775503
"308";0,00878703610741646;0,00901753407020073
"309";0,00877770240032392;0,00900846332698673
"310";0,00876846326703668;0,0089994908927323
"311";0,00875932730517341;0,00899061057474706
"312";0,00875028062627319;0,00898183011389398
"313";0,00874131727813848;0,00897313402844714
"314";0,00873244651974322;0,0089645478632543
"315";0,00872366041482404;0,00895603368808697
"316";0,00871496359286791;0,00894761472553402
"317";0,00870633092237412;0,00893927471978324
"318";0,00869779679381732;0,00893102218578388
"319";0,00868932086452532;0,008922828482343
"320";0,0086809256205777;0,00891471450979059
"321";0,00867259717351355;0,00890666556048703
"322";0,0086643414755304;0,00889869634207193
"323";0,00865615125172016;0,00889079756550975
"324";0,00864802782479338;0,00888295839359234
"325";0,0086399625971314;0,00887518269675119
"326";0,00863196085957648;0,00886747434541777
"327";0,00862401996670748;0,00885980856883061
"328";0,00861613198226103;0,00885220317097453
"329";0,00860831410147446;0,00884465041098657
"330";0,00860053325658367;0,00883714951478042
"331";0,00859280928824712;0,00882972215677237
"332";0,00858514418053065;0,00882231260274912
"333";0,00857751743142053;0,00881496652380213
"334";0,00856993896124598;0,00880767153455066
"335";0,00856240744729644;0,00880042066821804
"336";0,00855492024415078;0,00879319612081949
"337";0,00854748065858542;0,00878601647042609
"338";0,00854007149536302;0,008778871653916
"339";0,00853271391785261;0,00877175238225367
"340";0,00852538279455346;0,00876471903417018
"341";0,00851809069121595;0,00875768336382779
"342";0,00851084488274816;0,0087506856237139
"343";0,0085036275125575;0,00874372271748332
"344";0,00849644453284149;0,00873679077470457
"345";0,008489293298179;0,00872988824720507
"346";0,00848217446992533;0,00872301745724368
"347";0,00847508341859349;0,00871616447126711
"348";0,00846803006451272;0,00870934941551902
"349";0,00846099126024815;0,00870254674515167
"350";0,00845398750781352;0,00869578510135799
"351";0,00844700888687959;0,00868903739111764
"352";0,00844005936557807;0,0086823059366895
"353";0,00843313034629028;0,00867561783109392
"354";0,0084262231517268;0,00866892198463539
"355";0,0084193344751112;0,00866225090893832
"356";0,00841248085032554;0,0086556084744342
"357";0,00840563979129024;0,0086489799734834
"358";0,00839881791155811;0,00864237392103517
"359";0,00839201454977387;0,00863580812107433
"360";0,00838523036729281;0,00862922916164646
"361";0,00837846205733851;0,00862266800620339
"362";0,00837171491075323;0,0086161292992629
"363";0,00836498628211584;0,00860959368866759
"364";0,00835828146226859;0,00860308052657487
"365";0,0083515746583555;0,00859658052394916
"366";0,0083448936472984;0,00859008284358235
"367";0,00833821726572828;0,00858361767483996
"368";0,00833156998379055;0,0085771463134072
"369";0,00832492402456339;0,00857068965961407
"370";0,00831829989006053;0,00856424693937425
"371";0,0083116856758869;0,00855780344504815
"372";0,00830507609120024;0,00855138007696573
"373";0,00829848700852731;0,00854496677200516
"374";0,00829190057127552;0,00853855965973495
"375";0,00828533265197161;0,0085321602883277
"376";0,00827876936215468;0,00852576633552452
"377";0,0082722226062198;0,00851939483122392
"378";0,00826568378654829;0,00851302255283702
"379";0,00825914959636376;0,00850666265983086
"380";0,00825262929464015;0,00850031205586025
"381";0,00824611891324576;0,00849394597016372
"382";0,00823961051591722;0,00848760078479717
"383";0,0082331160070496;0,00848125792168952
"384";0,00822662348224783;0,00847491505858186
"385";0,00822014286184112;0,0084685915476316
"386";0,00821366356414499;0,0084622556513006
"387";0,00820719617084392;0,00845594529981737
"388";0,00820073671380624;0,00844961482209045
"389";0,00819428453167665;0,00844330524469351
"390";0,00818782507463897;0,00843699798955546
"391";0,00818139008774671;0,00843068608989963
"392";0,00817494914865692;0,00842438425336565
"393";0,00816851217769882;0,0084180955762987
"394";0,00816208380435938;0,00841179373976472
"395";0,00815566402863861;0,00840550583678407
"396";0,00814924755969425;0,00839920941885416
"397";0,00814283241346044;0,00839292925673646
"398";0,00813642123535833;0,00838665683548172
"399";0,0081300146867432;0,00838036428798329
"400";0,00812361276761503;0,00837409496307373
"401";0,00811722209152666;0,00836781480095603
"402";0,00811083604492526;0,00836155012056425
"403";0,00810443809392879;0,00835527847339581
"404";0,00809805469274852;0,0083490184375218
"405";0,00809168253460803;0,00834274059766299
"406";0,00808530376291474;0,00833648365813416
"407";0,00807892895935313;0,0083302151073109
"408";0,00807255878527849;0,00832396281229985
"409";0,00806619456340139;0,00831771593589287
"410";0,00805983298694542;0,0083114682853996
"411";0,0080534767013317;0,00830521599038855
"412";0,00804712239978383;0,0082989629212912
"413";0,00804076611417011;0,00829270598176238
"414";0,00803441842617506;0,00828646452395947
"415";0,00802806875411416;0,00828022074389767
"416";0,00802172966373777;0,00827398702695772
"417";0,00801538594387441;0,00826773937646445
"418";0,00800904553078745;0,00826149791866154
"419";0,00800271173125332;0,00825526652398047
"420";0,00799637131816637;0,00824902584026386
"421";0,00799004082540864;0,00824279212332391
"422";0,00798372025298014;0,00823657388810988
"423";0,0079773904215777;0,00823034017116992
"424";0,00797107249457033;0,0082241203877833
"425";0,00796475126078655;0,00821788744492964
"426";0,00795843201106861;0,00821166379111154
"427";0,00795211276135068;0,00820544013729343
"428";0,00794579681840915;0,00819921648347533
"429";0,00793948947308629;0,00819300676321054
"430";0,00793319006402681;0,00818677923896096
"431";0,00792687742786169;0,00818057416321395
"432";0,00792058132557862;0,0081743597984314
"433";0,00791427662567689;0,00816815859311587
"434";0,00790797589390685;0,00816194268016072
"435";0,00790168309840019;0,00815573760441371
"436";0,00789538964153824;0,00814953020640782
"437";0,00788909949145271;0,00814333209743747
"438";0,00788280868001189;0,00813713708481231
"439";0,00787652911161087;0,0081309335572379
"440";0,00787024491372287;0,00812473699644014
"441";0,00786396799074297;0,00811856211005867
"442";0,00785769503589477;0,00811237406421017
"443";0,00785141943562543;0,00810620072600129
"444";0,00784515177161948;0,00810002196918834
"445";0,00783888080083712;0,00809383547151244
"446";0,0078326230571604;0,00808766445556244
"447";0,00782635803857557;0,0080814841505769
"448";0,00782009698812244;0,00807532629409394
"449";0,00781384255122212;0,00806916224492061
"450";0,00780759406651935;0,00806300051800616
"451";0,00780135087265882;0,00805684653195468
"452";0,00779510437202189;0,00805070260902504
"453";0,00778886183951665;0,00804455017114615
"454";0,00778262856598535;0,00803841631133835
"455";0,00777639396974349;0,00803226929206353
"456";0,00777017193925199;0,00802615091398165
"457";0,00776394726333936;0,00802002015051904
"458";0,00775771531251862;0,00801388242027976
"459";0,0077515084931986;0,00800778262026898
"460";0,00774529241490463;0,00800166191992822
"461";0,00773908361151876;0,00799553347872449
"462";0,00773287613084346;0,00798943367871371
"463";0,00772668253862907;0,00798332923418516
"464";0,0077204777033749;0,00797723020826067
"465";0,00771429337013446;0,00797113427868137
"466";0,00770810506876233;0,00796506389394983
"467";0,00770192801042999;0,0079589911869594
"468";0,00769574433854483;0,00795291306136491
"469";0,00768957720054171;0,00794683493577041
"470";0,00768340477169635;0,00794077538824701
"471";0,00767724821537774;0,00793473983739878
"472";0,0076710929817697;0,00792867177492612
"473";0,00766494039358279;0,00792262770912864
"474";0,00765879243488285;0,00791658673967634
"475";0,00765266167142024;0,00791056667055402
"476";0,00764653156931291;0,00790454118282764
"477";0,0076404008058503;0,00789851879144644
"478";0,00763427731729579;0,00789250181866931
"479";0,00762817036262332;0,00788650574622216
"480";0,00762206076252973;0,00788049883656688
"481";0,00761595380785726;0,0078745081827238
"482";0,00760986008029044;0,00786852759200257
"483";0,00760377296627643;0,00786255164579912
"484";0,00759768849768354;0,00785657647368196
"485";0,00759162056297271;0,0078506191055496
"486";0,0075855440306432;0,00784466405967613
"487";0,00757948403219575;0,00783870049885341
"488";0,00757342601781414;0,00783276170879215
"489";0,00756737329427478;0,00782682369281719
"490";0,0075613397500386;0,00782090270674074
"491";0,00755530620580242;0,00781499100969983
"492";0,0075492812591849;0,00780907931265893
"493";0,00754326623289661;0,00780318232325764
"494";0,0075372591428717;0,00779728455977006
"495";0,00753125998911018;0,00779140537435358
"496";0,00752526348076978;0,00778552309259192
"497";0,00751928019953501;0,00777964855169321
"498";0,00751330551591892;0,00777379413703819
"499";0,00750733546178979;0,0077679358519517
"500";0,0075013859096744;0,00776209382267741
"501";0,00749542908265091;0,0077562579860935
"502";0,00748949606441757;0,00775042601994106
"503";0,00748356370753951;0,00774460256873787
"504";0,00747763531879314;0,00773879382517431
"505";0,00747172214121825;0,00773299437064629
"506";0,00746581623855146;0,0077271894975142
"507";0,00745992157892447;0,00772141791009284
"508";0,00745403551691614;0,0077156401299811
"509";0,00744815937523703;0,00770986467212826
"510";0,00744229249253187;0,00770410392191503
"511";0,00743644214370876;0,00769836097568661
"512";0,00743059840843846;0,007692614933113
"513";0,0074247606253657;0,00768687430914346
"514";0,00741894136024084;0,00768116387453946
"515";0,00741312407918181;0,00767544260272732
"516";0,00740732267064956;0,00766974532759035
"517";0,00740152985973596;0,00766405037471226
"518";0,00739574300101991;0,0076583515514027
"519";0,00738996936940948;0,00765267982111349
"520";0,00738420698083886;0,00764700499447909
"521";0,00737845517395273;0,00764133790870766
"522";0,00737271262604056;0,00763568166014436
"523";0,00736698264387874;0,00763003624878921
"524";0,00736126390475671;0,00762439470786553
"525";0,00735555442460863;0,00761878490447998
"526";0,00734985486478977;0,00761315807119592
"527";0,0073441705161424;0,00760754284920631
"528";0,00733849542646898;0,00760194001259742
"529";0,00733283819338816;0,00759635885040481
"530";0,00732718492843903;0,0075907614324
"531";0,00732154356788498;0,00758519188150183
"532";0,00731591543443656;0,00757963239372551
"533";0,00731029722131737;0,00757406671325882
"534";0,00730470678512002;0,00756852735172618
"535";0,00729910312181703;0,00756298489384837
"536";0,00729352921950172;0,0075574524990924
"537";0,00728796193073923;0,00755193403788975
"538";0,00728240588501654;0,00754642951024043
"539";0,00727686769588645;0,00754091646764185
"540";0,00727133347488805;0,00753543825892659
"541";0,00726582240132452;0,00752994069805393
"542";0,00726031132776099;0,00752447023020162
"543";0,00725482274027704;0,00751901601816153
"544";0,00724934275041175;0,00751355174299958
"545";0,0072438726808757;0,00750809907913208
"546";0,00723841782251112;0,00750265725247272
"547";0,00723297685260746;0,00749722858528038
"548";0,00722755307794113;0,00749181462572767
"549";0,00722213194869593;0,00748639834391606
"550";0,00721673330553031;0,00748100141426185
"551";0,00721134325998335;0,00747560525869394
"552";0,00720596710289732;0,00747022226259306
"553";0,00720059822071938;0,00746484778144143
"554";0,00719524388835764;0,00745946865577202
"555";0,00718990476716739;0,00745410810817372
"556";0,00718458085714861;0,00744876304230133
"557";0,00717927149694604;0,00744343578041374
"558";0,00717397404113854;0,0074381000035769
"559";0,00716868650566027;0,00743277583803449
"560";0,00716341418135348;0,00742745476883727
"561";0,00715815508415233;0,00742214453684819
"562";0,00715290260050399;0,0074168544311028
"563";0,00714767128022468;0,00741155426223557
"564";0,007142453187051;0,0074062788641298
"565";0,00713724435285126;0,00740100656236921
"566";0,00713205535930999;0,00739574664598936
"567";0,00712687562474265;0,00739048982595468
"568";0,00712169787424117;0,00738525235807741
"569";0,00711654790066152;0,00737999786030162
"570";0,00711140321792412;0,00737477974458174
"571";0,00710626977822652;0,00736954692122224
"572";0,00710115684054265;0,00736434119088309
"573";0,00709605580725385;0,00735913623463024
"574";0,00709096733971542;0,007353945986017
"575";0,00708589540605902;0,00734876425235302
"576";0,00708083207002129;0,00734358561503423
"577";0,00707578791328674;0,00733841626675098
"578";0,007070750370105;0,0073332523370718
"579";0,00706572936080531;0,00732809692234188
"580";0,00706072157861125;0,00732295389299269
"581";0,00705572503945699;0,00731781241181609
"582";0,00705074503418477;0,00731269647548725
"583";0,00704576833568896;0,00730757976507212
"584";0,00704081544598329;0,0073024777622966
"585";0,00703587512202799;0,00729736260005406
"586";0,0070309447184019;0,00729227066040039
"587";0,0070260262191709;0,00728718413935079
"588";0,00702111697891383;0,00728211774454488
"589";0,0070162322088022;0,00727704283478972
"590";0,00701135140682226;0,00727198650310566
"591";0,00700648846143492;0,0072669479754064
"592";0,00700163543637682;0,00726189396598122
"593";0,00699679894520076;0,0072568670495764
"594";0,00699197171299864;0,00725183471456751
"595";0,00698715373977047;0,00724682173171601
"596";0,00698235692991132;0,00724182036015894
"597";0,00697756541089443;0,00723682285903336
"598";0,00697278910304901;0,00723183077651185
"599";0,00696802469959867;0,00722684720893959
"600";0,00696327484596453;0,00722185822276326
"601";0,00695853755808075;0,00721690948907431
"602";0,00695380952917091;0,00721195069226352
"603";0,00694909803414312;0,00720700660309234
"604";0,00694440836383962;0,00720206948069783
"605";0,0069397233230231;0,0071971540327196
"606";0,00693505283202278;0,00719222929570582
"607";0,00693038498644359;0,00718731849224536
"608";0,00692573632016757;0,00718241852599305
"609";0,00692109757422078;0,00717751468930926
"610";0,00691648329841942;0,00717263407521434
"611";0,00691186836126277;0,00716774959068794
"612";0,00690726334443535;0,00716288755466412
"613";0,0069026814750428;0,00715803945219362
"614";0,00689810886462419;0,00715318515703276
"615";0,00689354683589009;0,00714835718080595
"616";0,00688899538884051;0,00714352068962989
"617";0,00688445584618599;0,00713869813200715
"618";0,00687993416012408;0,00713389415245552
"619";0,00687542570116781;0,0071290863024724
"620";0,00687092385576436;0,00712429935281927
"621";0,00686643656017711;0,00711950930682096
"622";0,0068619657984719;0,00711474016115263
"623";0,00685749834354311;0,00710999423807318
"624";0,00685305602011502;0,00710521735154189
"625";0,00684861105126581;0,00710048845836094
"626";0,00684419253662787;0,00709574872797186
"627";0,00683976939250295;0,00709102757565387
"628";0,00683537468665516;0,00708630874559477
"629";0,00683098461029434;0,00708159843048492
"630";0,00682660908374972;0,00707691211205024
"631";0,00682224281617904;0,0070722188268389
"632";0,00681789506655626;0,00706754489378496
"633";0,00681354533286763;0,00706288102385286
"634";0,00680922006932443;0,00705822102435223
"635";0,00680490075797876;0,00705357418431864
"636";0,00680059731915986;0,00704892811837134
"637";0,00679629784847265;0,00704430217866774
"638";0,00679201954115446;0,00703967778713672
"639";0,00678774586332324;0,00703508358497124
"640";0,00678348938072935;0,00703049402732354
"641";0,00677924612524109;0,0070258913102088
"642";0,00677500683788453;0,00702133271601293
"643";0,00677078540712058;0,0070167656068678
"644";0,00676657389668585;0,00701220391632675
"645";0,00676236767709338;0,0070076584815979
"646";0,00675818262086993;0,00700311769138683
"647";0,00675400483955457;0,00699859238290167
"648";0,0067498349945026;0,00699407558936577
"649";0,0067456810219774;0,00698958666293652
"650";0,00674154556740008;0,00698508225478135
"651";0,00673741474230974;0,00698060184330135
"652";0,00673329714432503;0,00697613226902949
"653";0,0067291841758273;0,00697166656518911
"654";0,00672509104798802;0,00696722176167872
"655";0,00672099924285931;0,00696277695816833
"656";0,00671692727838905;0,00695834531412496
"657";0,00671286391153746;0,00695392605546233
"658";0,00670881509450206;0,00694951221540377
"659";0,00670477024559836;0,0069451169534163
"660";0,00670075052819536;0,00694073485089587
"661";0,00669672882672652;0,00693637364870542
"662";0,0066927282886267;0,00693199851296165
"663";0,0066887343640797;0,00692765047023823
"664";0,00668475234392777;0,00692329778299703
"665";0,00668078421223676;0,00691896831834471
"666";0,00667682798494082;0,00691466517262645
"667";0,00667287308035545;0,00691035970464929
